Game Code,Play Number,Period Number,Clock,Offense Team Code,Defense Team Code,Offense Points,Defense Points,Down,Distance,Spot,Play Type,Drive Number,Drive Play
0301050920121124,23,1,419,509,301,3,7,,,65,KICKOFF,,
0301050920121124,24,1,412,509,301,3,7,1,10,19,RUSH,3,1
0301050920121124,25,1,,509,301,3,7,1,2,2,RUSH,3,1
0301050920121124,26,1,387,509,301,9,7,,,3,ATTEMPT,,
0301050920121124,27,1,387,509,301,10,7,,,65,KICKOFF,,
0301050920121124,35,1,208,509,301,10,7,1,10,82,RUSH,5,1
0301050920121124,36,1,,509,301,10,7,2,1,73,RUSH,5,1
0301050920121124,37,1,,509,301,10,7,1,10,69,RUSH,5,1
0301050920121124,38,1,,509,301,10,7,1,10,59,RUSH,5,1
0301050920121124,39,1,,509,301,10,7,2,4,53,RUSH,5,1
0301050920121124,40,1,,509,301,10,7,3,3,52,RUSH,5,1
0301050920121124,41,1,,509,301,10,7,1,10,48,RUSH,5,1
0301050920121124,42,1,,509,301,10,7,2,12,50,PASS,5,1
0301050920121124,44,1,0,509,301,10,7,1,10,12,RUSH,7,1
0301050920121124,45,2,900,509,301,10,7,2,7,9,PASS,7,1
0301050920121124,46,2,894,509,301,16,7,,,3,ATTEMPT,,
0301050920121124,47,2,894,509,301,17,7,,,65,KICKOFF,,
0301050920121124,60,2,655,509,301,17,14,1,10,79,RUSH,9,1
0301050920121124,61,2,,509,301,17,14,2,11,80,RUSH,9,1
0301050920121124,62,2,,509,301,17,14,3,4,73,RUSH,9,1
0301050920121124,63,2,,509,301,17,14,1,10,65,RUSH,9,1
0301050920121124,64,2,,509,301,17,14,2,3,58,RUSH,9,1
0301050920121124,65,2,,509,301,17,14,1,10,54,RUSH,9,1
0301050920121124,66,2,,509,301,17,14,1,10,37,RUSH,9,1
0301050920121124,67,2,,509,301,17,14,2,12,39,RUSH,9,1
0301050920121124,68,2,,509,301,17,14,1,10,21,RUSH,9,1
0301050920121124,69,2,,509,301,17,14,1,6,6,RUSH,9,1
0301050920121124,70,2,,509,301,17,14,2,3,3,RUSH,9,1
0301050920121124,71,2,373,509,301,23,14,,,3,ATTEMPT,,
0301050920121124,72,2,373,509,301,24,14,,,65,KICKOFF,,
0301050920121124,77,2,238,509,301,24,14,1,10,55,RUSH,11,1
0301050920121124,78,2,,509,301,24,14,2,9,54,RUSH,11,1
0301050920121124,79,2,,509,301,24,14,1,10,44,RUSH,11,1
0301050920121124,80,2,,509,301,24,14,2,7,41,RUSH,11,1
0301050920121124,81,2,,509,301,24,14,3,2,36,RUSH,11,1
0301050920121124,82,2,89,509,301,24,14,4,1,35,TIMEOUT,,
0301050920121124,83,2,89,509,301,24,14,4,1,35,RUSH,11,1
0301050920121124,84,2,,509,301,24,14,1,10,33,RUSH,11,1
0301050920121124,85,2,66,509,301,24,14,2,14,37,TIMEOUT,,
0301050920121124,86,2,66,509,301,24,14,2,14,37,PASS,11,1
0301050920121124,87,2,,509,301,24,14,3,14,37,RUSH,11,1
0301050920121124,88,2,,509,301,24,14,1,9,9,PENALTY,11,0
0301050920121124,89,2,,509,301,24,14,1,24,24,RUSH,11,1
0301050920121124,90,2,20,509,301,24,14,2,19,19,TIMEOUT,,
0301050920121124,91,2,20,509,301,24,14,2,19,19,PASS,11,1
0301050920121124,92,2,,509,301,24,14,3,19,19,PASS,11,1
0301050920121124,93,2,,509,301,24,14,4,19,19,FIELD_GOAL,11,1
0301050920121124,94,2,3,509,301,27,14,,,65,KICKOFF,,
0301050920121124,96,3,900,509,301,27,14,1,10,75,RUSH,12,1
0301050920121124,97,3,,509,301,27,14,2,1,66,RUSH,12,1
0301050920121124,98,3,,509,301,27,14,1,10,56,PASS,12,1
0301050920121124,99,3,,509,301,27,14,2,1,47,RUSH,12,1
0301050920121124,100,3,,509,301,27,14,1,10,42,RUSH,12,1
0301050920121124,101,3,,509,301,27,14,2,7,39,RUSH,12,1
0301050920121124,102,3,,509,301,27,14,3,2,34,RUSH,12,1
0301050920121124,103,3,,509,301,27,14,1,10,29,RUSH,12,1
0301050920121124,104,3,,509,301,27,14,2,1,20,RUSH,12,1
0301050920121124,105,3,,509,301,27,14,1,10,14,RUSH,12,1
0301050920121124,106,3,,509,301,27,14,2,11,15,PASS,12,1
0301050920121124,107,3,620,509,301,33,14,,,3,ATTEMPT,,
0301050920121124,108,3,620,509,301,34,14,,,65,KICKOFF,,
0301050920121124,117,3,421,509,301,34,14,1,10,24,PASS,14,1
0301050920121124,118,3,415,509,301,40,14,,,3,ATTEMPT,,
0301050920121124,119,3,415,509,301,41,14,,,65,KICKOFF,,
0301050920121124,123,3,343,509,301,41,14,1,10,50,PASS,16,1
0301050920121124,124,3,,509,301,41,14,2,4,44,RUSH,16,1
0301050920121124,125,3,,509,301,41,14,1,10,38,RUSH,16,1
0301050920121124,126,3,,509,301,41,14,2,13,41,RUSH,16,1
0301050920121124,127,3,,509,301,41,14,3,6,34,RUSH,16,1
0301050920121124,128,3,,509,301,41,14,4,5,33,PASS,16,1
0301050920121124,129,3,,509,301,41,14,1,3,3,RUSH,16,1
0301050920121124,130,3,129,509,301,47,14,,,3,ATTEMPT,,
0301050920121124,131,3,129,509,301,48,14,,,65,KICKOFF,,
0301050920121124,137,4,890,509,301,48,14,1,10,77,RUSH,18,1
0301050920121124,138,4,,509,301,48,14,1,10,66,RUSH,18,1
0301050920121124,139,4,,509,301,48,14,2,9,65,RUSH,18,1
0301050920121124,140,4,,509,301,48,14,3,2,58,RUSH,18,1
0301050920121124,141,4,,509,301,48,14,1,10,54,RUSH,18,1
0301050920121124,142,4,,509,301,48,14,2,4,48,RUSH,18,1
0301050920121124,143,4,,509,301,48,14,1,10,41,RUSH,18,1
0301050920121124,144,4,,509,301,48,14,2,9,40,RUSH,18,1
0301050920121124,145,4,,509,301,48,14,3,5,36,RUSH,18,1
0301050920121124,146,4,562,509,301,48,14,4,6,37,TIMEOUT,,
0301050920121124,147,4,562,509,301,48,14,4,6,37,PASS,18,1
0301050920121124,148,4,,509,301,48,14,1,10,28,PASS,18,1
0301050920121124,149,4,,509,301,48,14,2,9,27,RUSH,18,1
0301050920121124,150,4,,509,301,48,14,3,8,26,RUSH,18,1
0301050920121124,151,4,,509,301,48,14,1,10,14,RUSH,18,1
0301050920121124,152,4,,509,301,48,14,2,8,12,RUSH,18,1
0301050920121124,153,4,,509,301,48,14,3,5,9,PENALTY,18,0
0301050920121124,154,4,,509,301,48,14,3,10,14,RUSH,18,1
0301050920121124,155,4,,509,301,48,14,4,2,6,RUSH,18,1
0301050920121124,156,4,,509,301,48,14,1,3,3,RUSH,18,1
0301050920121124,157,4,,509,301,48,14,2,5,5,RUSH,18,1
0301050920121124,161,4,180,509,301,50,14,1,10,42,RUSH,20,1
0301050920121124,162,4,127,509,301,50,14,2,3,35,TIMEOUT,,
0301050920121124,163,4,127,509,301,50,14,2,3,35,RUSH,20,1
0301050920121124,164,4,,509,301,50,14,3,1,33,RUSH,20,1
0301050920121124,165,4,,509,301,50,14,1,10,28,RUSH,20,1
0301050920121124,166,4,,509,301,50,14,2,5,23,RUSH,20,1
0430050920130101,1,1,900,509,430,0,0,,,65,KICKOFF,,
0430050920130101,5,1,853,509,430,6,0,,,3,ATTEMPT,,
0430050920130101,6,1,853,509,430,7,0,,,70,KICKOFF,,
0430050920130101,14,1,649,509,430,7,0,1,10,86,PASS,3,1
0430050920130101,15,1,,509,430,7,0,2,7,83,PASS,3,1
0430050920130101,16,1,,509,430,7,0,3,2,78,RUSH,3,1
0430050920130101,17,1,,509,430,7,0,1,10,68,RUSH,3,1
0430050920130101,18,1,,509,430,7,0,2,10,68,PASS,3,1
0430050920130101,19,1,,509,430,7,0,3,3,61,RUSH,3,1
0430050920130101,20,1,,509,430,7,0,1,10,56,PASS,3,1
0430050920130101,21,1,,509,430,7,0,2,9,55,RUSH,3,1
0430050920130101,22,1,,509,430,7,0,3,7,53,PASS,3,1
0430050920130101,23,1,,509,430,7,0,1,10,42,RUSH,3,1
0430050920130101,24,1,,509,430,7,0,2,6,38,PASS,3,1
0430050920130101,25,1,,509,430,7,0,1,10,14,PASS,3,1
0430050920130101,26,1,,509,430,7,0,2,10,14,RUSH,3,1
0430050920130101,27,1,,509,430,7,0,3,8,12,PENALTY,3,0
0430050920130101,28,1,,509,430,7,0,3,13,17,PASS,3,1
0430050920130101,29,1,,509,430,7,0,4,13,17,FIELD_GOAL,3,1
0430050920130101,30,1,289,509,430,10,0,,,65,KICKOFF,,
0430050920130101,35,1,194,509,430,10,0,1,10,63,RUSH,5,1
0430050920130101,36,1,,509,430,10,0,2,8,61,PASS,5,1
0430050920130101,37,1,,509,430,10,0,3,2,55,RUSH,5,1
0430050920130101,38,1,,509,430,10,0,1,10,33,RUSH,5,1
0430050920130101,39,1,,509,430,10,0,2,7,30,PASS,5,1
0430050920130101,40,1,,509,430,10,0,3,1,24,RUSH,5,1
0430050920130101,41,1,,509,430,10,0,1,10,21,PASS,5,1
0430050920130101,42,1,,509,430,10,0,2,10,21,RUSH,5,1
0430050920130101,43,2,900,509,430,10,0,3,9,20,PASS,5,1
0430050920130101,44,2,,509,430,10,0,4,9,20,FIELD_GOAL,5,1
0430050920130101,45,2,888,509,430,13,0,,,65,KICKOFF,,
0430050920130101,50,2,820,509,430,13,0,1,10,64,RUSH,7,1
0430050920130101,51,2,,509,430,13,0,1,10,36,RUSH,7,1
0430050920130101,52,2,,509,430,13,0,2,14,40,PASS,7,1
0430050920130101,54,2,722,509,430,13,0,1,10,84,RUSH,9,1
0430050920130101,55,2,,509,430,13,0,2,10,84,RUSH,9,1
0430050920130101,56,2,,509,430,13,0,3,5,79,PASS,9,1
0430050920130101,57,2,,509,430,13,0,1,10,65,RUSH,9,1
0430050920130101,58,2,,509,430,13,0,2,10,65,RUSH,9,1
0430050920130101,59,2,,509,430,13,0,3,8,63,RUSH,9,1
0430050920130101,60,2,,509,430,13,0,4,4,59,PUNT,,
0430050920130101,72,2,282,509,430,13,3,1,10,73,RUSH,11,1
0430050920130101,73,2,,509,430,13,3,2,10,73,RUSH,11,1
0430050920130101,74,2,204,509,430,13,3,3,9,72,TIMEOUT,,
0430050920130101,75,2,204,509,430,13,3,3,9,72,RUSH,11,1
0430050920130101,76,2,,509,430,13,3,4,6,69,PUNT,,
0430050920130101,85,2,66,509,430,13,10,1,10,75,PASS,13,1
0430050920130101,86,2,,509,430,13,10,2,10,75,PASS,13,1
0430050920130101,87,2,,509,430,13,10,3,2,67,RUSH,13,1
0430050920130101,88,2,8,509,430,13,10,4,1,66,TIMEOUT,,
0430050920130101,89,2,8,509,430,13,10,4,1,66,PUNT,,
0430050920130101,91,3,895,509,430,13,10,1,10,82,RUSH,14,1
0430050920130101,92,3,,509,430,13,10,2,7,79,PASS,14,1
0430050920130101,93,3,,509,430,13,10,3,7,79,PASS,14,1
0430050920130101,94,3,,509,430,13,10,1,10,69,PASS,14,1
0430050920130101,104,3,631,509,430,13,13,1,10,76,PASS,16,1
0430050920130101,105,3,,509,430,13,13,2,10,76,PASS,16,1
0430050920130101,106,3,,509,430,13,13,3,10,76,PASS,16,1
0430050920130101,107,3,,509,430,13,13,1,10,64,PASS,16,1
0430050920130101,108,3,,509,430,13,13,1,10,37,PASS,16,1
0430050920130101,109,3,,509,430,13,13,1,3,3,RUSH,16,1
0430050920130101,110,3,565,509,430,19,13,,,3,ATTEMPT,,
0430050920130101,111,3,565,509,430,20,13,,,65,KICKOFF,,
0430050920130101,117,3,454,509,430,20,13,1,10,78,PASS,18,1
0430050920130101,118,3,,509,430,20,13,2,8,76,PASS,18,1
0430050920130101,119,3,,509,430,20,13,3,8,76,PASS,18,1
0430050920130101,125,3,264,509,430,20,13,1,10,74,PASS,20,1
0430050920130101,126,3,,509,430,20,13,2,9,73,RUSH,20,1
0430050920130101,127,3,,509,430,20,13,1,10,60,PASS,20,1
0430050920130101,128,3,,509,430,20,13,2,5,55,PASS,20,1
0430050920130101,129,3,,509,430,20,13,1,10,47,RUSH,20,1
0430050920130101,130,3,,509,430,20,13,1,10,37,RUSH,20,1
0430050920130101,131,3,,509,430,20,13,2,8,35,RUSH,20,1
0430050920130101,132,3,,509,430,20,13,1,4,4,RUSH,20,1
0430050920130101,133,3,26,509,430,26,13,,,3,ATTEMPT,,
0430050920130101,134,3,26,509,430,27,13,,,65,KICKOFF,,
0430050920130101,146,4,702,509,430,27,20,1,10,47,PASS,22,1
0430050920130101,147,4,,509,430,27,20,2,10,47,PASS,22,1
0430050920130101,148,4,,509,430,27,20,3,10,47,PASS,22,1
0430050920130101,149,4,,509,430,27,20,4,8,45,PUNT,,
0430050920130101,153,4,594,509,430,27,20,1,5,5,RUSH,24,1
0430050920130101,154,4,,509,430,27,20,2,3,3,PENALTY,24,0
0430050920130101,155,4,,509,430,27,20,2,1,1,RUSH,24,1
0430050920130101,156,4,,509,430,27,20,3,3,3,RUSH,24,1
0430050920130101,157,4,490,509,430,33,20,,,3,ATTEMPT,,
0430050920130101,158,4,490,509,430,34,20,,,65,KICKOFF,,
0430050920130101,164,4,403,509,430,34,20,1,10,73,RUSH,26,1
0430050920130101,165,4,,509,430,34,20,2,5,68,PASS,26,1
0430050920130101,166,4,349,509,430,34,20,1,10,63,TIMEOUT,,
0430050920130101,167,4,349,509,430,34,20,1,10,63,PASS,26,1
0430050920130101,168,4,,509,430,34,20,2,10,63,RUSH,26,1
0430050920130101,169,4,,509,430,34,20,3,4,57,PASS,26,1
0430050920130101,170,4,,509,430,34,20,1,10,52,RUSH,26,1
0430050920130101,171,4,,509,430,34,20,2,10,52,RUSH,26,1
0430050920130101,172,4,,509,430,34,20,3,5,47,RUSH,26,1
0430050920130101,173,4,174,509,430,34,20,4,2,44,TIMEOUT,,
0430050920130101,174,4,174,509,430,34,20,4,2,44,PUNT,,
0430050920130101,179,4,102,509,430,34,20,1,6,6,RUSH,28,1
0430050920130101,180,4,,509,430,34,20,2,8,8,RUSH,28,1
0430050920130101,181,4,,509,430,34,20,3,10,10,RUSH,28,1
